date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2025-07-11,1143.81,7.62,0.93,7.79,0.0,2.4,0.0,0.0,1.19,1140.98,8.23,8.88,1.36,2026-06-27,True
2025-07-12,1140.98,7.53,1.05,3.77,0.0,2.33,0.0,0.0,0.85,1142.61,8.13,3.58,0.97,2026-06-27,True
2025-07-13,1142.61,7.02,0.9,4.84,0.0,2.29,0.0,0.0,1.22,1142.18,7.59,4.6,1.4,2026-06-27,True
2025-07-14,1142.18,13.22,0.99,6.95,15.43,1.91,0.0,0.0,0.93,1131.17,14.28,6.6,1.07,2026-06-27,True
2025-07-15,1131.17,10.72,1.16,3.81,0.0,1.94,32.0,0.0,3.12,1102.18,11.57,3.62,3.59,2026-06-27,True
2025-07-16,1102.18,7.39,0.8,5.7,0.0,2.12,0.0,0.0,1.0,1101.54,7.98,5.42,1.16,2026-06-27,True
2025-07-17,1101.54,9.2,1.15,5.1,0.0,2.48,0.0,0.0,2.77,1101.54,9.94,4.84,3.19,2026-06-27,True
2025-07-18,1101.54,7.35,1.35,7.81,0.0,2.49,0.0,0.0,0.41,1099.52,7.94,8.91,0.47,2026-06-27,True
2025-07-19,1099.52,6.35,0.95,5.31,0.0,2.2,0.0,0.0,0.73,1098.6,6.86,5.05,0.84,2026-06-27,True
2025-07-20,1098.6,8.9,1.43,4.64,0.0,2.37,0.0,0.0,1.02,1100.89,9.61,4.41,1.18,2026-06-27,True
2025-07-21,1100.89,12.54,1.45,5.35,0.0,2.18,0.0,0.0,0.79,1106.56,13.54,5.08,0.91,2026-06-27,True
2025-07-22,1106.56,10.23,0.96,5.87,0.0,1.52,0.0,0.0,3.04,1107.32,11.05,5.58,3.49,2026-06-27,True
2025-07-23,1107.32,7.2,1.15,5.0,0.0,1.89,0.0,0.0,0.54,1108.24,7.78,4.75,0.62,2026-06-27,True
2025-07-24,1108.24,8.84,0.96,4.97,0.0,2.06,0.0,0.0,2.58,1108.41,9.54,4.73,2.97,2026-06-27,True
2025-07-25,1108.41,8.2,0.98,7.96,0.0,2.25,0.0,0.0,0.85,1106.54,8.86,9.07,0.98,2026-06-27,True
2025-07-26,1106.54,9.19,0.89,4.54,0.0,2.03,0.0,0.0,0.92,1109.13,9.93,4.32,1.06,2026-06-27,True
2025-07-27,1109.13,8.14,0.92,4.93,0.0,2.23,0.0,0.0,1.26,1109.77,8.79,4.68,1.45,2026-06-27,True
2025-07-28,1109.77,12.54,1.27,5.62,15.62,2.17,0.0,0.0,0.89,1099.28,13.54,5.34,1.02,2026-06-27,True
2025-07-29,1099.28,11.52,1.02,5.01,0.0,2.51,0.0,0.0,2.73,1101.57,12.44,4.76,3.14,2026-06-27,True
2025-07-30,1101.57,9.25,1.25,4.96,0.0,1.98,0.0,0.0,1.01,1104.12,9.99,4.71,1.16,2026-06-27,True
2025-07-31,1104.12,12.11,1.27,45.37,0.0,2.28,0.0,0.0,2.88,1066.97,13.07,43.1,3.31,2026-06-27,True
2025-08-01,1066.97,8.47,0.95,7.45,0.0,1.99,0.0,0.0,1.17,1065.78,9.14,8.49,1.35,2026-06-27,True
2025-08-02,1065.78,8.3,1.64,6.53,0.0,2.42,0.0,0.0,1.05,1065.72,8.96,6.2,1.21,2026-06-27,True
2025-08-03,1065.72,10.09,0.93,4.41,0.0,1.78,0.0,0.0,0.82,1069.73,10.9,4.19,0.94,2026-06-27,True
2025-08-04,1069.73,11.03,1.0,3.74,0.0,2.19,0.0,0.0,0.84,1074.99,11.92,3.56,0.96,2026-06-27,True
2025-08-05,1074.99,11.22,1.33,5.73,0.0,2.31,0.0,0.0,2.7,1076.8,12.11,5.44,3.1,2026-06-27,True
2025-08-06,1076.8,10.63,1.63,5.99,0.0,2.36,0.0,0.0,0.92,1079.8,11.48,5.69,1.05,2026-06-27,True
2025-08-07,1079.8,9.21,0.98,5.64,0.0,2.08,0.0,0.0,2.63,1079.63,9.95,5.36,3.02,2026-06-27,True
2025-08-08,1079.63,7.75,1.42,7.72,0.0,2.45,0.0,0.0,1.02,1077.62,8.37,8.8,1.17,2026-06-27,True
2025-08-09,1077.62,10.02,1.1,5.28,0.0,2.13,0.0,0.0,0.98,1080.34,10.82,5.02,1.13,2026-06-27,True
2025-08-10,1080.34,8.1,1.41,6.22,0.0,2.15,0.0,0.0,1.14,1080.35,8.75,5.91,1.31,2026-06-27,True
2025-08-11,1080.35,11.9,0.95,4.59,17.41,2.0,0.0,0.0,1.13,1068.06,12.85,4.36,1.3,2026-06-27,True
2025-08-12,1068.06,12.96,1.16,4.89,0.0,2.1,0.0,0.0,2.82,1072.37,14.0,4.65,3.24,2026-06-27,True
2025-08-13,1072.37,8.24,0.95,5.17,0.0,2.2,0.0,0.0,1.13,1073.06,8.9,4.91,1.3,2026-06-27,True
2025-08-14,1073.06,10.98,1.0,6.3,0.0,2.24,0.0,0.0,2.75,1073.75,11.86,5.98,3.16,2026-06-27,True
2025-08-15,1073.75,8.4,0.99,6.03,0.0,2.05,32.0,0.0,0.79,1042.29,9.08,6.87,0.9,2026-06-27,True
2025-08-16,1042.29,10.05,1.19,7.13,0.0,2.17,0.0,0.0,1.37,1042.86,10.86,6.78,1.57,2026-06-27,True
2025-08-17,1042.86,9.13,0.83,4.75,0.0,1.75,0.0,0.0,0.92,1045.4,9.86,4.51,1.06,2026-06-27,True
2025-08-18,1045.4,11.6,1.18,4.62,0.0,2.02,0.0,0.0,0.77,1050.77,12.53,4.39,0.89,2026-06-27,True
2025-08-19,1050.77,11.33,0.8,5.09,0.0,2.18,0.0,0.0,2.54,1053.09,12.23,4.84,2.92,2026-06-27,True
2025-08-20,1053.09,8.65,0.67,4.03,0.0,1.56,0.0,0.0,1.03,1055.8,9.34,3.83,1.18,2026-06-27,True
2025-08-21,1055.8,8.01,1.27,4.43,0.0,2.19,0.0,0.0,2.59,1055.88,8.65,4.21,2.97,2026-06-27,True
2025-08-22,1055.88,8.08,0.99,8.58,0.0,2.39,0.0,0.0,0.7,1053.28,8.73,9.78,0.8,2026-06-27,True
2025-08-23,1053.28,7.69,1.11,4.86,0.0,2.07,0.0,0.0,0.52,1054.62,8.3,4.62,0.6,2026-06-27,True
2025-08-24,1054.62,8.49,1.61,4.41,0.0,2.31,0.0,0.0,0.67,1057.33,9.17,4.19,0.77,2026-06-27,True
2025-08-25,1057.33,8.86,0.65,6.85,16.04,1.79,0.0,0.0,0.84,1041.33,9.57,6.51,0.97,2026-06-27,True
2025-08-26,1041.33,11.67,1.32,4.77,0.0,1.93,0.0,0.0,2.34,1045.28,12.6,4.53,2.69,2026-06-27,True
2025-08-27,1045.28,10.36,0.99,5.12,0.0,1.82,0.0,0.0,0.83,1048.87,11.19,4.86,0.95,2026-06-27,True
2025-08-28,1048.87,8.0,0.92,4.55,0.0,2.18,0.0,0.0,2.39,1048.67,8.64,4.32,2.75,2026-06-27,True
2025-08-29,1048.67,7.94,1.36,7.94,0.0,1.74,0.0,0.0,0.78,1047.51,8.58,9.05,0.9,2026-06-27,True
2025-08-30,1047.51,9.08,1.08,5.42,0.0,1.88,0.0,0.0,0.86,1049.51,9.81,5.15,0.99,2026-06-27,True
2025-08-31,1049.51,10.16,1.21,5.13,0.0,2.2,0.0,0.0,0.99,1052.56,10.98,4.87,1.14,2026-06-27,True
2025-09-01,1052.56,10.51,1.19,5.43,0.0,1.78,0.0,0.0,0.85,1056.2,11.35,5.16,0.98,2026-06-27,True
2025-09-02,1056.2,11.15,0.63,5.4,0.0,1.75,0.0,0.0,2.83,1057.99,12.04,5.13,3.26,2026-06-27,True
2025-09-03,1057.99,9.01,1.04,5.14,0.0,2.14,0.0,0.0,0.75,1060.01,9.73,4.88,0.86,2026-06-27,True
2025-09-04,1060.01,9.96,0.96,6.62,0.0,1.46,0.0,0.0,2.7,1060.16,10.76,6.29,3.11,2026-06-27,True
2025-09-05,1060.16,10.54,1.22,8.13,0.0,1.89,0.0,0.0,0.76,1061.14,11.38,9.27,0.87,2026-06-27,True
2025-09-06,1061.14,8.3,1.4,4.61,0.0,1.93,0.0,0.0,0.56,1063.74,8.96,4.38,0.65,2026-06-27,True
2025-09-07,1063.74,8.32,1.15,4.86,0.0,2.39,0.0,0.0,0.68,1065.28,8.98,4.62,0.78,2026-06-27,True
2025-09-08,1065.28,11.64,1.33,5.92,17.0,1.94,0.0,0.0,0.98,1052.41,12.57,5.62,1.13,2026-06-27,True
2025-09-09,1052.41,11.0,1.19,3.1,0.0,2.04,0.0,0.0,2.31,1057.15,11.88,2.95,2.66,2026-06-27,True
2025-09-10,1057.15,8.05,1.37,5.09,0.0,1.86,0.0,0.0,1.05,1058.58,8.7,4.83,1.2,2026-06-27,True
2025-09-11,1058.58,10.65,1.05,4.41,0.0,2.07,0.0,0.0,2.99,1060.81,11.5,4.19,3.44,2026-06-27,True
2025-09-12,1060.81,8.75,0.78,9.17,0.0,2.16,0.0,0.0,0.76,1058.26,9.45,10.45,0.87,2026-06-27,True
2025-09-13,1058.26,9.13,1.56,5.04,0.0,1.87,0.0,0.0,1.04,1060.99,9.86,4.78,1.2,2026-06-27,True
2025-09-14,1060.99,9.51,0.81,5.27,0.0,2.32,0.0,0.0,0.67,1063.06,10.28,5.0,0.77,2026-06-27,True
2025-09-15,1063.06,11.74,1.43,4.04,0.0,1.67,32.0,0.0,1.37,1037.15,12.68,3.84,1.57,2026-06-27,True
2025-09-16,1037.15,10.49,0.86,5.47,0.0,2.45,0.0,0.0,2.43,1038.15,11.33,5.19,2.8,2026-06-27,True
2025-09-17,1038.15,8.53,1.25,6.86,0.0,2.3,0.0,0.0,1.12,1037.66,9.21,6.52,1.28,2026-06-27,True
2025-09-18,1037.66,8.77,1.01,5.64,0.0,2.61,0.0,0.0,2.78,1036.4,9.47,5.36,3.2,2026-06-27,True
2025-09-19,1036.4,9.23,0.7,8.32,0.0,2.48,0.0,0.0,0.92,1034.6,9.97,9.48,1.06,2026-06-27,True
2025-09-20,1034.6,9.19,1.09,5.23,0.0,2.29,0.0,0.0,1.25,1036.11,9.92,4.97,1.43,2026-06-27,True
2025-09-21,1036.11,9.31,1.2,5.96,0.0,2.26,0.0,0.0,0.82,1037.58,10.06,5.66,0.95,2026-06-27,True
2025-09-22,1037.58,11.8,1.14,4.63,16.05,2.4,0.0,0.0,0.63,1026.81,12.74,4.4,0.73,2026-06-27,True
2025-09-23,1026.81,11.98,1.69,5.16,0.0,2.09,0.0,0.0,3.02,1030.2,12.94,4.9,3.48,2026-06-27,True
2025-09-24,1030.2,8.04,1.25,5.3,0.0,2.0,0.0,0.0,0.92,1031.27,8.68,5.03,1.06,2026-06-27,True
2025-09-25,1031.27,8.9,1.04,5.83,0.0,1.95,0.0,0.0,2.78,1030.67,9.62,5.53,3.2,2026-06-27,True
2025-09-26,1030.67,11.37,1.6,9.16,0.0,1.95,0.0,0.0,0.87,1031.66,12.28,10.44,1.0,2026-06-27,True
2025-09-27,1031.66,9.89,1.43,5.18,0.0,2.26,0.0,0.0,0.87,1034.65,10.68,4.92,1.01,2026-06-27,True
2025-09-28,1034.65,9.57,0.84,3.91,0.0,1.92,0.0,0.0,1.02,1038.21,10.33,3.71,1.17,2026-06-27,True
2025-09-29,1038.21,12.24,0.96,4.65,0.0,2.13,0.0,0.0,0.93,1043.7,13.22,4.42,1.07,2026-06-27,True
2025-09-30,1043.7,11.31,1.17,5.29,0.0,1.63,0.0,0.0,2.83,1046.43,12.21,5.02,3.25,2026-06-27,True
2025-10-01,1046.43,8.74,1.13,5.59,0.0,2.21,0.0,0.0,0.7,1047.81,9.44,5.31,0.8,2026-06-27,True
2025-10-02,1047.81,8.24,1.05,5.25,0.0,1.65,0.0,0.0,2.7,1047.49,8.9,4.99,3.11,2026-06-27,True
2025-10-03,1047.49,6.87,1.28,7.92,0.0,1.73,0.0,0.0,0.82,1045.17,7.42,9.03,0.94,2026-06-27,True
2025-10-04,1045.17,9.14,1.01,6.33,0.0,1.83,0.0,0.0,0.95,1046.21,9.87,6.01,1.09,2026-06-27,True
2025-10-05,1046.21,6.16,1.23,5.11,0.0,2.05,0.0,0.0,0.86,1045.58,6.65,4.85,0.99,2026-06-27,True
2025-10-06,1045.58,13.2,1.25,5.52,15.83,2.38,0.0,0.0,0.9,1035.4,14.26,5.24,1.04,2026-06-27,True
2025-10-07,1035.4,10.67,0.59,5.48,0.0,2.34,0.0,0.0,2.69,1036.14,11.52,5.21,3.09,2026-06-27,True
2025-10-08,1036.14,8.81,1.17,4.33,0.0,1.84,0.0,0.0,0.86,1039.09,9.51,4.11,0.98,2026-06-27,True
2025-10-09,1039.09,9.06,1.34,5.72,0.0,1.97,0.0,0.0,3.22,1038.58,9.78,5.43,3.71,2026-06-27,True
2025-10-10,1038.58,9.9,1.16,8.61,0.0,2.04,0.0,0.0,0.75,1038.23,10.69,9.82,0.87,2026-06-27,True
2025-10-11,1038.23,8.6,0.97,5.41,0.0,2.14,0.0,0.0,0.96,1039.29,9.29,5.14,1.11,2026-06-27,True
2025-10-12,1039.29,9.33,0.53,5.14,0.0,2.1,0.0,0.0,0.86,1041.06,10.08,4.88,0.99,2026-06-27,True
2025-10-13,1041.06,11.9,1.43,5.29,0.0,1.98,0.0,0.0,0.46,1046.66,12.86,5.02,0.53,2026-06-27,True
2025-10-14,1046.66,13.32,0.97,6.3,0.0,2.43,0.0,0.0,2.83,1049.4,14.39,5.99,3.26,2026-06-27,True
2025-10-15,1049.4,8.86,1.63,5.52,0.0,1.81,32.0,0.0,1.09,1019.47,9.56,5.24,1.25,2026-06-27,True
2025-10-16,1019.47,7.38,1.06,5.19,0.0,1.87,0.0,0.0,2.75,1018.1,7.97,4.93,3.17,2026-06-27,True
2025-10-17,1018.1,9.8,1.52,7.11,0.0,1.97,0.0,0.0,0.75,1019.59,10.58,8.1,0.86,2026-06-27,True
2025-10-18,1019.59,10.95,0.9,5.94,0.0,1.94,0.0,0.0,0.91,1022.66,11.83,5.64,1.04,2026-06-27,True
2025-10-19,1022.66,8.54,1.13,4.12,0.0,2.43,0.0,0.0,0.65,1025.14,9.23,3.92,0.74,2026-06-27,True
2025-10-20,1025.14,13.1,1.52,5.51,16.36,2.09,0.0,0.0,1.17,1014.63,14.15,5.23,1.34,2026-06-27,True
2025-10-21,1014.63,11.73,1.01,5.4,0.0,2.18,0.0,0.0,2.98,1016.81,12.67,5.13,3.43,2026-06-27,True
2025-10-22,1016.81,8.48,1.03,5.74,0.0,1.77,0.0,0.0,0.96,1017.86,9.16,5.45,1.1,2026-06-27,True
2025-10-23,1017.86,8.97,1.37,4.21,0.0,2.33,0.0,0.0,2.44,1019.21,9.69,4.0,2.81,2026-06-27,True
2025-10-24,1019.21,8.05,1.23,6.09,0.0,2.51,0.0,0.0,0.83,1019.07,8.69,6.94,0.95,2026-06-27,True
2025-10-25,1019.07,8.88,1.27,5.06,0.0,1.66,0.0,0.0,0.99,1021.51,9.59,4.81,1.13,2026-06-27,True
2025-10-26,1021.51,7.95,1.3,6.39,0.0,2.33,0.0,0.0,0.91,1021.12,8.58,6.07,1.05,2026-06-27,True
2025-10-27,1021.12,10.83,0.59,4.36,0.0,2.19,0.0,0.0,0.83,1025.15,11.69,4.14,0.95,2026-06-27,True
2025-10-28,1025.15,9.45,0.76,4.74,0.0,2.53,0.0,0.0,2.78,1025.31,10.2,4.51,3.19,2026-06-27,True
2025-10-29,1025.31,8.92,0.52,4.88,0.0,2.16,0.0,0.0,0.86,1026.84,9.63,4.64,0.99,2026-06-27,True
2025-10-30,1026.84,9.83,0.91,6.79,0.0,1.97,0.0,0.0,3.09,1025.74,10.61,6.45,3.55,2026-06-27,True
2025-10-31,1025.74,8.08,0.88,8.14,0.0,2.11,0.0,0.0,1.01,1023.45,8.73,9.28,1.17,2026-06-27,True
2025-11-01,1023.45,8.35,1.19,4.61,0.0,2.17,0.0,0.0,1.28,1024.93,9.02,4.38,1.47,2026-06-27,True
2025-11-02,1024.93,8.36,1.15,5.29,0.0,2.34,0.0,0.0,0.88,1025.94,9.03,5.02,1.02,2026-06-27,True
2025-11-03,1025.94,12.86,0.77,5.03,15.96,1.94,0.0,0.0,0.78,1015.87,13.89,4.78,0.89,2026-06-27,True
2025-11-04,1015.87,9.91,0.79,4.61,0.0,2.17,0.0,0.0,2.94,1016.86,10.71,4.38,3.38,2026-06-27,True
2025-11-05,1016.86,8.92,1.4,6.54,0.0,1.93,0.0,0.0,0.82,1017.89,9.64,6.21,0.94,2026-06-27,True
2025-11-06,1017.89,9.88,1.02,5.81,0.0,2.6,0.0,0.0,2.94,1017.46,10.67,5.52,3.38,2026-06-27,True
2025-11-07,1017.46,9.29,0.89,8.65,0.0,2.52,0.0,0.0,0.81,1015.66,10.04,9.86,0.93,2026-06-27,True
2025-11-08,1015.66,8.44,1.27,5.1,0.0,1.39,0.0,0.0,0.79,1018.09,9.12,4.85,0.91,2026-06-27,True
2025-11-09,1018.09,8.72,1.01,5.21,0.0,2.17,0.0,0.0,0.58,1019.86,9.41,4.95,0.67,2026-06-27,True
2025-11-10,1019.86,12.93,0.98,5.61,0.0,1.68,0.0,0.0,1.09,1025.39,13.96,5.33,1.25,2026-06-27,True
2025-11-11,1025.39,10.28,1.36,6.25,0.0,2.2,0.0,0.0,2.81,1025.76,11.1,5.94,3.24,2026-06-27,True
2025-11-12,1025.76,10.47,1.21,5.31,0.0,1.79,0.0,0.0,1.04,1029.29,11.31,5.05,1.2,2026-06-27,True
2025-11-13,1029.29,7.43,1.03,4.88,0.0,1.89,0.0,0.0,3.14,1027.84,8.02,4.63,3.61,2026-06-27,True
2025-11-14,1027.84,8.82,0.87,7.16,0.0,2.24,0.0,0.0,0.93,1027.19,9.52,8.17,1.07,2026-06-27,True
2025-11-15,1027.19,9.8,1.21,4.1,0.0,2.31,32.0,0.0,0.91,998.88,10.58,3.89,1.04,2026-06-27,True
2025-11-16,998.88,10.45,0.84,3.82,0.0,2.57,0.0,0.0,0.81,1002.97,11.28,3.63,0.93,2026-06-27,True
2025-11-17,1002.97,10.66,1.48,5.74,16.82,2.1,0.0,0.0,0.64,989.81,11.51,5.45,0.73,2026-06-27,True
2025-11-18,989.81,9.84,1.5,5.82,0.0,2.12,0.0,0.0,2.81,990.4,10.63,5.53,3.23,2026-06-27,True
2025-11-19,990.4,9.06,1.28,4.41,0.0,2.19,0.0,0.0,0.6,993.54,9.79,4.19,0.69,2026-06-27,True
2025-11-20,993.54,8.94,0.99,4.08,0.0,1.9,0.0,0.0,2.97,994.52,9.65,3.87,3.41,2026-06-27,True
2025-11-21,994.52,8.86,1.19,8.62,0.0,2.14,0.0,0.0,0.84,992.96,9.57,9.83,0.96,2026-06-27,True
2025-11-22,992.96,7.94,1.17,6.33,0.0,2.22,0.0,0.0,1.12,992.39,8.57,6.02,1.29,2026-06-27,True
2025-11-23,992.39,9.39,1.08,4.75,0.0,1.82,0.0,0.0,0.97,995.32,10.14,4.52,1.11,2026-06-27,True
2025-11-24,995.32,12.44,0.71,6.12,0.0,2.58,0.0,0.0,0.73,999.05,13.44,5.82,0.84,2026-06-27,True
2025-11-25,999.05,12.2,1.67,5.4,0.0,2.23,0.0,0.0,2.88,1002.41,13.17,5.13,3.32,2026-06-27,True
2025-11-26,1002.41,9.09,1.19,5.69,0.0,2.31,0.0,0.0,1.02,1003.66,9.82,5.41,1.17,2026-06-27,True
2025-11-27,1003.66,8.52,0.66,4.21,0.0,2.01,0.0,0.0,2.7,1003.93,9.2,4.0,3.1,2026-06-27,True
2025-11-28,1003.93,8.69,0.85,8.53,0.0,2.1,0.0,0.0,0.85,1001.99,9.39,9.73,0.97,2026-06-27,True
2025-11-29,1001.99,7.15,0.89,3.83,0.0,1.73,0.0,0.0,1.0,1003.47,7.72,3.63,1.15,2026-06-27,True
2025-11-30,1003.47,10.35,0.55,6.22,0.0,1.75,0.0,0.0,1.13,1005.27,11.18,5.91,1.3,2026-06-27,True
2025-12-01,1005.27,10.82,1.2,5.6,15.39,1.89,0.0,0.0,0.78,993.63,11.69,5.32,0.89,2026-06-27,True
2025-12-02,993.63,12.07,1.07,6.19,0.0,2.13,0.0,0.0,2.95,995.51,13.04,5.88,3.39,2026-06-27,True
2025-12-03,995.51,8.94,1.21,4.78,0.0,1.77,0.0,0.0,0.5,998.61,9.65,4.54,0.57,2026-06-27,True
2025-12-04,998.61,7.07,1.25,6.09,0.0,1.93,0.0,0.0,2.78,996.13,7.64,5.78,3.2,2026-06-27,True
2025-12-05,996.13,9.71,1.07,7.53,0.0,1.41,0.0,0.0,0.88,997.09,10.49,8.58,1.02,2026-06-27,True
2025-12-06,997.09,8.92,1.17,4.89,0.0,1.83,0.0,0.0,0.74,999.72,9.63,4.64,0.85,2026-06-27,True
2025-12-07,999.72,10.72,1.44,5.87,0.0,1.9,0.0,0.0,1.31,1002.81,11.57,5.57,1.5,2026-06-27,True
2025-12-08,1002.81,10.69,1.21,6.5,0.0,1.79,0.0,0.0,0.96,1005.45,11.54,6.18,1.11,2026-06-27,True
2025-12-09,1005.45,11.39,0.9,6.66,0.0,2.04,0.0,0.0,2.5,1006.55,12.31,6.33,2.88,2026-06-27,True
2025-12-10,1006.55,8.17,1.05,5.16,0.0,2.17,0.0,0.0,0.68,1007.76,8.83,4.9,0.78,2026-06-27,True
2025-12-11,1007.76,10.19,1.3,6.14,0.0,2.57,0.0,0.0,2.81,1007.73,11.0,5.83,3.23,2026-06-27,True
2025-12-12,1007.73,8.1,0.93,8.09,0.0,1.92,0.0,0.0,0.81,1005.94,8.74,9.23,0.93,2026-06-27,True
2025-12-13,1005.94,8.62,0.89,6.3,0.0,2.08,0.0,0.0,0.89,1006.18,9.31,5.98,1.02,2026-06-27,True
2025-12-14,1006.18,10.22,0.72,4.63,0.0,2.25,0.0,0.0,0.68,1009.57,11.03,4.4,0.78,2026-06-27,True
2025-12-15,1009.57,10.88,0.56,6.71,17.69,2.47,32.0,0.0,1.01,961.12,11.75,6.38,1.16,2026-06-27,True
2025-12-16,961.12,10.82,1.22,6.0,0.0,2.37,0.0,0.0,2.89,961.92,11.69,5.7,3.32,2026-06-27,True
2025-12-17,961.92,8.53,0.91,5.0,0.0,2.34,0.0,0.0,0.98,963.04,9.21,4.75,1.13,2026-06-27,True
2025-12-18,963.04,10.23,0.82,3.47,0.0,1.95,0.0,0.0,2.38,966.29,11.05,3.3,2.73,2026-06-27,True
2025-12-19,966.29,10.08,1.07,7.3,0.0,1.91,0.0,0.0,1.15,967.08,10.89,8.33,1.32,2026-06-27,True
2025-12-20,967.08,7.95,1.1,6.17,0.0,1.65,0.0,0.0,0.87,967.44,8.58,5.86,1.01,2026-06-27,True
2025-12-21,967.44,8.36,0.84,3.61,0.0,2.04,0.0,0.0,1.16,969.81,9.02,3.43,1.34,2026-06-27,True
2025-12-22,969.81,13.26,0.98,5.18,0.0,2.28,0.0,0.0,0.67,975.93,14.32,4.92,0.77,2026-06-27,True
2025-12-23,975.93,12.91,1.02,5.26,0.0,2.15,0.0,0.0,3.0,979.43,13.94,5.0,3.45,2026-06-27,True
2025-12-24,979.43,7.53,1.05,2.98,0.0,1.95,0.0,0.0,0.98,982.11,8.13,2.83,1.12,2026-06-27,True
2025-12-25,982.11,10.19,1.13,6.03,0.0,2.21,0.0,0.0,2.8,982.38,11.0,5.73,3.22,2026-06-27,True
2025-12-26,982.38,10.07,1.41,9.45,0.0,1.79,0.0,0.0,0.9,981.73,10.88,10.77,1.03,2026-06-27,True
2025-12-27,981.73,10.05,1.22,4.85,0.0,2.25,0.0,0.0,0.91,984.99,10.86,4.61,1.05,2026-06-27,True
2025-12-28,984.99,7.77,1.0,6.34,0.0,1.94,0.0,0.0,0.85,984.62,8.39,6.02,0.98,2026-06-27,True
2025-12-29,984.62,9.31,0.47,5.16,16.28,1.71,0.0,0.0,0.95,970.3,10.05,4.9,1.09,2026-06-27,True
2025-12-30,970.3,12.64,1.06,5.89,0.0,2.31,0.0,0.0,3.04,972.76,13.65,5.6,3.5,2026-06-27,True
2025-12-31,972.76,8.92,1.4,5.59,0.0,1.96,0.0,0.0,0.74,974.79,9.63,5.31,0.85,2026-06-27,True
2026-01-01,974.79,7.18,0.89,4.68,0.0,1.92,0.0,0.0,2.95,973.3,7.76,4.45,3.39,2026-06-27,True
2026-01-02,973.3,7.66,1.25,7.3,0.0,2.25,0.0,0.0,0.92,971.74,8.27,8.33,1.06,2026-06-27,True
2026-01-03,971.74,8.96,1.18,4.43,0.0,1.96,0.0,0.0,1.09,974.4,9.68,4.21,1.25,2026-06-27,True
2026-01-04,974.4,8.18,1.08,7.11,0.0,1.76,0.0,0.0,0.81,973.97,8.83,6.76,0.93,2026-06-27,True
2026-01-05,973.97,11.46,1.27,6.45,0.0,1.98,0.0,0.0,1.08,977.2,12.38,6.13,1.24,2026-06-27,True
2026-01-06,977.2,11.8,1.28,5.58,0.0,2.34,0.0,0.0,2.5,979.86,12.74,5.3,2.87,2026-06-27,True
2026-01-07,979.86,9.23,1.55,6.68,0.0,2.1,0.0,0.0,0.82,981.04,9.96,6.35,0.94,2026-06-27,True
2026-01-08,981.04,9.25,0.77,3.87,0.0,1.82,0.0,0.0,2.66,982.7,9.98,3.68,3.06,2026-06-27,True
2026-01-09,982.7,10.44,1.08,5.07,0.0,2.06,0.0,0.0,0.98,986.11,11.27,5.78,1.13,2026-06-27,True
2026-01-10,986.11,8.93,1.25,6.3,0.0,1.67,0.0,0.0,1.07,987.24,9.64,5.99,1.23,2026-06-27,True
2026-01-11,987.24,6.93,1.42,3.81,0.0,1.95,0.0,0.0,0.73,989.09,7.48,3.62,0.84,2026-06-27,True
2026-01-12,989.09,12.25,1.35,5.36,16.19,2.2,0.0,0.0,0.67,978.28,13.24,5.09,0.77,2026-06-27,True
2026-01-13,978.28,11.51,1.04,5.26,0.0,2.01,0.0,0.0,2.79,980.77,12.43,4.99,3.21,2026-06-27,True
2026-01-14,980.77,8.47,0.86,7.93,0.0,1.94,0.0,0.0,1.2,979.04,9.15,7.53,1.38,2026-06-27,True
2026-01-15,979.04,9.41,0.52,4.13,0.0,1.76,32.0,0.0,2.94,948.14,10.16,3.92,3.38,2026-06-27,True
2026-01-16,948.14,11.87,1.09,7.77,0.0,2.26,0.0,0.0,0.94,950.12,12.82,8.86,1.09,2026-06-27,True
2026-01-17,950.12,8.84,1.26,4.06,0.0,2.44,0.0,0.0,1.12,952.6,9.55,3.86,1.29,2026-06-27,True
2026-01-18,952.6,8.72,1.51,4.33,0.0,2.24,0.0,0.0,0.63,955.63,9.42,4.12,0.72,2026-06-27,True
2026-01-19,955.63,12.13,0.94,5.13,0.0,2.18,0.0,0.0,0.85,960.55,13.11,4.87,0.98,2026-06-27,True
2026-01-20,960.55,12.51,1.5,5.73,0.0,2.25,0.0,0.0,2.79,963.8,13.51,5.44,3.21,2026-06-27,True
2026-01-21,963.8,8.52,1.45,5.31,0.0,2.33,0.0,0.0,1.13,965.0,9.2,5.04,1.29,2026-06-27,True
2026-01-22,965.0,10.28,0.85,6.42,0.0,1.61,0.0,0.0,2.71,965.38,11.1,6.1,3.12,2026-06-27,True
2026-01-23,965.38,9.68,1.06,8.28,0.0,1.79,0.0,0.0,1.05,965.0,10.46,9.44,1.21,2026-06-27,True
2026-01-24,965.0,6.66,1.24,4.74,0.0,2.52,0.0,0.0,1.29,964.35,7.19,4.5,1.48,2026-06-27,True
2026-01-25,964.35,7.61,1.36,5.02,0.0,1.87,0.0,0.0,0.87,965.55,8.22,4.77,1.0,2026-06-27,True
2026-01-26,965.55,12.16,1.52,6.18,16.58,2.21,0.0,0.0,0.87,953.38,13.13,5.87,1.0,2026-06-27,True
