date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2025-07-11,1202.72,7.94,0.83,8.92,0.0,2.39,0.0,0.0,1.05,1199.12,8.57,10.17,1.21,2026-06-27,True
2025-07-12,1199.12,8.04,1.02,6.81,0.0,2.79,0.0,0.0,0.87,1197.7,8.68,6.47,1.0,2026-06-27,True
2025-07-13,1197.7,9.19,1.11,3.77,0.0,2.4,0.0,0.0,0.55,1201.28,9.92,3.58,0.63,2026-06-27,True
2025-07-14,1201.28,12.19,1.0,7.39,16.74,2.51,0.0,0.0,0.76,1187.07,13.16,7.02,0.87,2026-06-27,True
2025-07-15,1187.07,12.27,1.39,7.87,0.0,2.53,32.0,0.0,2.84,1155.49,13.25,7.48,3.26,2026-06-27,True
2025-07-16,1155.49,8.68,0.95,6.51,0.0,2.2,0.0,0.0,0.83,1155.57,9.38,6.19,0.96,2026-06-27,True
2025-07-17,1155.57,6.82,1.37,6.44,0.0,2.23,0.0,0.0,3.16,1151.92,7.36,6.12,3.64,2026-06-27,True
2025-07-18,1151.92,7.28,1.0,10.66,0.0,2.87,0.0,0.0,0.89,1145.78,7.86,12.15,1.03,2026-06-27,True
2025-07-19,1145.78,8.31,1.06,6.27,0.0,2.44,0.0,0.0,0.83,1145.61,8.98,5.96,0.95,2026-06-27,True
2025-07-20,1145.61,9.9,1.3,6.51,0.0,2.17,0.0,0.0,0.68,1147.45,10.7,6.18,0.78,2026-06-27,True
2025-07-21,1147.45,12.53,1.36,5.5,0.0,2.39,0.0,0.0,0.87,1152.57,13.53,5.23,1.0,2026-06-27,True
2025-07-22,1152.57,10.92,0.87,6.85,0.0,2.11,0.0,0.0,2.97,1152.43,11.79,6.51,3.41,2026-06-27,True
2025-07-23,1152.43,10.76,1.23,5.62,0.0,2.43,0.0,0.0,0.87,1155.51,11.63,5.33,1.0,2026-06-27,True
2025-07-24,1155.51,8.88,1.12,7.73,0.0,2.11,0.0,0.0,2.52,1153.16,9.59,7.34,2.9,2026-06-27,True
2025-07-25,1153.16,9.65,1.26,9.08,0.0,2.38,0.0,0.0,0.98,1151.61,10.42,10.36,1.12,2026-06-27,True
2025-07-26,1151.61,10.58,1.03,6.04,0.0,2.52,0.0,0.0,0.93,1153.74,11.43,5.74,1.07,2026-06-27,True
2025-07-27,1153.74,6.84,1.08,6.52,0.0,2.64,0.0,0.0,0.82,1151.69,7.38,6.19,0.94,2026-06-27,True
2025-07-28,1151.69,14.4,0.77,6.15,16.21,2.63,0.0,0.0,1.12,1140.76,15.55,5.84,1.29,2026-06-27,True
2025-07-29,1140.76,11.91,0.84,7.23,0.0,2.52,0.0,0.0,2.49,1141.27,12.86,6.86,2.86,2026-06-27,True
2025-07-30,1141.27,9.39,1.24,5.72,0.0,2.15,0.0,0.0,0.85,1143.18,10.14,5.44,0.98,2026-06-27,True
2025-07-31,1143.18,8.2,1.0,4.32,0.0,2.34,0.0,0.0,2.87,1142.85,8.85,4.1,3.3,2026-06-27,True
2025-08-01,1142.85,8.35,0.62,9.84,0.0,2.39,0.0,0.0,0.84,1138.75,9.02,11.22,0.96,2026-06-27,True
2025-08-02,1138.75,9.33,1.22,7.15,0.0,2.52,0.0,0.0,1.17,1138.46,10.08,6.79,1.35,2026-06-27,True
2025-08-03,1138.46,7.41,1.24,8.33,0.0,2.49,0.0,0.0,1.02,1135.28,8.0,7.91,1.17,2026-06-27,True
2025-08-04,1135.28,13.56,0.99,5.34,0.0,2.5,0.0,0.0,0.85,1141.13,14.64,5.08,0.98,2026-06-27,True
2025-08-05,1141.13,12.11,0.64,6.23,0.0,2.27,0.0,0.0,3.02,1142.37,13.08,5.91,3.48,2026-06-27,True
2025-08-06,1142.37,11.19,0.99,5.9,0.0,2.3,0.0,0.0,1.08,1145.27,12.08,5.6,1.24,2026-06-27,True
2025-08-07,1145.27,10.47,1.65,4.96,0.0,2.47,0.0,0.0,2.81,1147.15,11.31,4.71,3.23,2026-06-27,True
2025-08-08,1147.15,9.68,1.12,8.55,0.0,2.23,0.0,0.0,0.93,1146.23,10.45,9.75,1.08,2026-06-27,True
2025-08-09,1146.23,6.63,0.98,7.58,0.0,1.97,0.0,0.0,1.12,1143.17,7.16,7.2,1.28,2026-06-27,True
2025-08-10,1143.17,10.9,1.08,5.72,0.0,2.32,0.0,0.0,0.78,1146.34,11.77,5.43,0.89,2026-06-27,True
2025-08-11,1146.34,12.24,1.12,5.33,17.42,2.38,0.0,0.0,0.76,1133.81,13.22,5.06,0.87,2026-06-27,True
2025-08-12,1133.81,11.25,1.21,7.38,0.0,2.46,0.0,0.0,2.88,1133.54,12.15,7.01,3.32,2026-06-27,True
2025-08-13,1133.54,9.32,0.97,5.62,0.0,2.23,0.0,0.0,1.32,1134.67,10.07,5.34,1.51,2026-06-27,True
2025-08-14,1134.67,9.73,1.09,6.52,0.0,2.34,0.0,0.0,2.76,1133.88,10.51,6.19,3.17,2026-06-27,True
2025-08-15,1133.88,8.49,0.84,9.68,0.0,2.62,32.0,0.0,0.67,1098.24,9.17,11.04,0.77,2026-06-27,True
2025-08-16,1098.24,6.74,0.95,6.99,0.0,2.03,0.0,0.0,0.97,1095.93,7.28,6.64,1.12,2026-06-27,True
2025-08-17,1095.93,9.52,1.3,5.48,0.0,2.26,0.0,0.0,0.75,1098.27,10.28,5.2,0.87,2026-06-27,True
2025-08-18,1098.27,10.27,1.24,6.37,0.0,2.49,0.0,0.0,0.77,1100.13,11.09,6.05,0.89,2026-06-27,True
2025-08-19,1100.13,12.02,1.31,6.53,0.0,2.61,0.0,0.0,2.6,1101.71,12.98,6.21,2.99,2026-06-27,True
2025-08-20,1101.71,8.91,1.64,6.18,0.0,2.4,0.0,0.0,0.98,1102.7,9.62,5.87,1.13,2026-06-27,True
2025-08-21,1102.7,8.87,1.09,7.52,0.0,2.43,0.0,0.0,2.72,1099.99,9.58,7.14,3.12,2026-06-27,True
2025-08-22,1099.99,10.61,1.39,10.21,0.0,2.24,0.0,0.0,0.81,1098.73,11.46,11.64,0.93,2026-06-27,True
2025-08-23,1098.73,9.66,1.1,7.42,0.0,2.58,0.0,0.0,1.08,1098.4,10.43,7.05,1.25,2026-06-27,True
2025-08-24,1098.4,9.58,1.1,6.17,0.0,2.39,0.0,0.0,1.12,1099.41,10.35,5.86,1.29,2026-06-27,True
2025-08-25,1099.41,10.48,1.54,8.59,17.52,1.61,0.0,0.0,1.14,1082.58,11.31,8.16,1.31,2026-06-27,True
2025-08-26,1082.58,12.92,1.36,6.94,0.0,2.26,0.0,0.0,2.7,1084.95,13.96,6.59,3.1,2026-06-27,True
2025-08-27,1084.95,10.02,0.88,7.06,0.0,2.41,0.0,0.0,0.71,1085.67,10.82,6.71,0.82,2026-06-27,True
2025-08-28,1085.67,8.88,0.98,6.03,0.0,2.06,0.0,0.0,2.68,1084.76,9.59,5.73,3.08,2026-06-27,True
2025-08-29,1084.76,6.8,1.36,9.32,0.0,1.97,0.0,0.0,0.45,1081.19,7.35,10.62,0.52,2026-06-27,True
2025-08-30,1081.19,10.83,1.11,6.56,0.0,1.99,0.0,0.0,0.84,1083.74,11.69,6.23,0.97,2026-06-27,True
2025-08-31,1083.74,10.72,1.04,6.86,0.0,2.14,0.0,0.0,0.57,1085.93,11.58,6.52,0.65,2026-06-27,True
2025-09-01,1085.93,11.18,1.33,7.37,0.0,2.68,0.0,0.0,1.03,1087.35,12.07,7.0,1.19,2026-06-27,True
2025-09-02,1087.35,11.04,1.42,6.78,0.0,2.01,0.0,0.0,2.91,1088.11,11.92,6.44,3.35,2026-06-27,True
2025-09-03,1088.11,10.1,0.71,7.35,0.0,2.33,0.0,0.0,0.8,1088.45,10.91,6.99,0.92,2026-06-27,True
2025-09-04,1088.45,10.07,0.81,6.57,0.0,2.54,0.0,0.0,2.83,1087.39,10.87,6.24,3.26,2026-06-27,True
2025-09-05,1087.39,10.44,1.38,10.42,0.0,2.09,0.0,0.0,0.71,1085.99,11.28,11.88,0.82,2026-06-27,True
2025-09-06,1085.99,10.45,0.96,4.78,0.0,2.34,0.0,0.0,0.48,1089.8,11.28,4.54,0.56,2026-06-27,True
2025-09-07,1089.8,8.82,0.87,8.54,0.0,2.56,0.0,0.0,0.91,1087.49,9.52,8.11,1.04,2026-06-27,True
2025-09-08,1087.49,11.81,1.21,6.56,16.6,2.48,0.0,0.0,0.9,1073.99,12.76,6.23,1.03,2026-06-27,True
2025-09-09,1073.99,11.32,0.89,6.6,0.0,2.2,0.0,0.0,3.05,1074.34,12.22,6.27,3.51,2026-06-27,True
2025-09-10,1074.34,8.9,1.46,5.45,0.0,2.22,0.0,0.0,1.15,1075.88,9.62,5.18,1.32,2026-06-27,True
2025-09-11,1075.88,7.68,0.87,6.8,0.0,2.08,0.0,0.0,2.95,1072.6,8.3,6.46,3.39,2026-06-27,True
2025-09-12,1072.6,9.56,0.51,9.69,0.0,1.86,0.0,0.0,0.85,1070.27,10.33,11.05,0.98,2026-06-27,True
2025-09-13,1070.27,10.69,0.75,7.08,0.0,2.05,0.0,0.0,0.88,1071.7,11.55,6.73,1.01,2026-06-27,True
2025-09-14,1071.7,10.88,0.77,5.88,0.0,2.47,0.0,0.0,0.93,1074.08,11.76,5.59,1.07,2026-06-27,True
2025-09-15,1074.08,12.21,1.08,8.28,0.0,2.26,32.0,0.0,0.94,1043.89,13.19,7.87,1.08,2026-06-27,True
2025-09-16,1043.89,12.2,0.99,7.45,0.0,2.71,0.0,0.0,2.89,1044.04,13.17,7.08,3.33,2026-06-27,True
2025-09-17,1044.04,8.58,1.35,4.75,0.0,2.28,0.0,0.0,0.95,1046.0,9.27,4.51,1.09,2026-06-27,True
2025-09-18,1046.0,8.24,1.24,5.85,0.0,2.42,0.0,0.0,2.78,1044.42,8.9,5.56,3.2,2026-06-27,True
2025-09-19,1044.42,10.39,1.03,11.33,0.0,1.72,0.0,0.0,0.82,1041.97,11.22,12.92,0.94,2026-06-27,True
2025-09-20,1041.97,9.79,1.26,6.73,0.0,2.36,0.0,0.0,0.84,1043.1,10.57,6.4,0.96,2026-06-27,True
2025-09-21,1043.1,9.69,1.22,6.73,0.0,2.42,0.0,0.0,0.73,1044.13,10.47,6.4,0.83,2026-06-27,True
2025-09-22,1044.13,12.52,1.17,6.81,15.8,2.41,0.0,0.0,0.54,1032.27,13.52,6.47,0.62,2026-06-27,True
2025-09-23,1032.27,11.68,1.16,6.93,0.0,2.44,0.0,0.0,2.57,1033.16,12.62,6.59,2.96,2026-06-27,True
2025-09-24,1033.16,8.52,1.19,6.53,0.0,2.36,0.0,0.0,0.75,1033.23,9.2,6.2,0.87,2026-06-27,True
2025-09-25,1033.23,11.17,0.86,6.46,0.0,1.89,0.0,0.0,2.94,1033.97,12.07,6.14,3.38,2026-06-27,True
2025-09-26,1033.97,9.27,1.1,10.3,0.0,2.18,0.0,0.0,0.6,1031.26,10.01,11.74,0.69,2026-06-27,True
2025-09-27,1031.26,8.95,1.27,7.26,0.0,1.91,0.0,0.0,0.67,1031.64,9.67,6.9,0.77,2026-06-27,True
2025-09-28,1031.64,8.62,0.69,6.46,0.0,2.08,0.0,0.0,0.78,1031.64,9.31,6.14,0.9,2026-06-27,True
2025-09-29,1031.64,10.82,1.45,7.07,0.0,2.27,0.0,0.0,1.22,1033.34,11.68,6.72,1.41,2026-06-27,True
2025-09-30,1033.34,12.58,1.04,8.13,0.0,2.64,0.0,0.0,3.02,1033.17,13.58,7.72,3.47,2026-06-27,True
2025-10-01,1033.17,10.29,1.34,6.39,0.0,2.53,0.0,0.0,0.86,1035.03,11.11,6.07,0.98,2026-06-27,True
2025-10-02,1035.03,9.4,1.37,6.26,0.0,2.17,0.0,0.0,2.87,1034.5,10.15,5.95,3.3,2026-06-27,True
2025-10-03,1034.5,10.36,1.13,11.31,0.0,2.04,0.0,0.0,0.84,1031.8,11.18,12.89,0.97,2026-06-27,True
2025-10-04,1031.8,10.66,1.52,6.44,0.0,2.75,0.0,0.0,0.68,1034.11,11.51,6.11,0.78,2026-06-27,True
2025-10-05,1034.11,8.77,0.99,7.05,0.0,2.37,0.0,0.0,0.93,1033.52,9.47,6.7,1.07,2026-06-27,True
2025-10-06,1033.52,11.46,1.42,7.81,15.99,2.46,0.0,0.0,0.69,1019.46,12.38,7.42,0.79,2026-06-27,True
2025-10-07,1019.46,11.07,1.05,5.66,0.0,2.56,0.0,0.0,2.74,1020.62,11.95,5.38,3.15,2026-06-27,True
2025-10-08,1020.62,7.36,0.82,4.82,0.0,2.14,0.0,0.0,0.92,1020.92,7.95,4.58,1.06,2026-06-27,True
2025-10-09,1020.92,11.6,1.09,6.32,0.0,2.39,0.0,0.0,2.74,1022.15,12.53,6.0,3.15,2026-06-27,True
2025-10-10,1022.15,9.9,1.3,9.29,0.0,2.14,0.0,0.0,0.85,1021.08,10.69,10.59,0.97,2026-06-27,True
2025-10-11,1021.08,9.88,0.68,6.79,0.0,2.65,0.0,0.0,0.64,1021.57,10.67,6.45,0.74,2026-06-27,True
2025-10-12,1021.57,10.07,1.31,7.15,0.0,2.6,0.0,0.0,0.42,1022.78,10.88,6.79,0.49,2026-06-27,True
2025-10-13,1022.78,12.46,1.06,5.99,0.0,2.12,0.0,0.0,0.92,1027.26,13.46,5.69,1.06,2026-06-27,True
2025-10-14,1027.26,12.21,1.06,7.81,0.0,2.08,0.0,0.0,3.03,1027.62,13.18,7.42,3.48,2026-06-27,True
2025-10-15,1027.62,9.79,0.8,5.92,0.0,2.21,32.0,0.0,0.65,997.43,10.58,5.62,0.75,2026-06-27,True
2025-10-16,997.43,10.63,1.12,5.99,0.0,2.25,0.0,0.0,2.51,998.44,11.48,5.69,2.89,2026-06-27,True
2025-10-17,998.44,7.87,0.94,10.85,0.0,2.47,0.0,0.0,0.92,993.01,8.5,12.37,1.06,2026-06-27,True
2025-10-18,993.01,8.25,0.92,7.51,0.0,2.28,0.0,0.0,0.94,991.46,8.91,7.13,1.08,2026-06-27,True
2025-10-19,991.46,9.21,0.95,5.97,0.0,2.1,0.0,0.0,0.89,992.65,9.94,5.67,1.02,2026-06-27,True
2025-10-20,992.65,10.94,0.95,6.08,17.64,2.53,0.0,0.0,0.51,977.79,11.82,5.78,0.59,2026-06-27,True
2025-10-21,977.79,11.69,1.24,6.79,0.0,2.0,0.0,0.0,3.04,978.89,12.62,6.45,3.49,2026-06-27,True
2025-10-22,978.89,8.47,0.98,5.31,0.0,2.7,0.0,0.0,0.94,979.39,9.15,5.05,1.09,2026-06-27,True
2025-10-23,979.39,8.47,1.74,7.81,0.0,2.91,0.0,0.0,2.87,976.01,9.15,7.42,3.3,2026-06-27,True
2025-10-24,976.01,8.04,0.98,8.56,0.0,2.13,0.0,0.0,0.64,973.71,8.68,9.75,0.73,2026-06-27,True
2025-10-25,973.71,8.9,1.58,7.43,0.0,2.3,0.0,0.0,1.09,973.39,9.62,7.05,1.25,2026-06-27,True
2025-10-26,973.39,8.65,0.78,7.14,0.0,2.08,0.0,0.0,0.85,972.75,9.34,6.78,0.98,2026-06-27,True
2025-10-27,972.75,13.01,0.74,4.63,0.0,2.22,0.0,0.0,1.06,978.6,14.05,4.4,1.22,2026-06-27,True
2025-10-28,978.6,12.06,1.12,8.12,0.0,2.43,0.0,0.0,2.75,978.46,13.02,7.72,3.17,2026-06-27,True
2025-10-29,978.46,9.6,0.95,6.78,0.0,1.97,0.0,0.0,0.93,979.34,10.37,6.44,1.07,2026-06-27,True
2025-10-30,979.34,12.96,0.99,8.53,0.0,2.17,0.0,0.0,2.59,980.01,14.0,8.1,2.98,2026-06-27,True
2025-10-31,980.01,10.47,1.24,7.26,0.0,2.39,0.0,0.0,1.0,981.07,11.31,8.27,1.15,2026-06-27,True
2025-11-01,981.07,8.84,1.34,6.53,0.0,2.71,0.0,0.0,0.71,981.3,9.55,6.21,0.82,2026-06-27,True
2025-11-02,981.3,8.59,1.05,6.98,0.0,2.35,0.0,0.0,0.94,980.65,9.27,6.63,1.09,2026-06-27,True
2025-11-03,980.65,11.9,1.01,7.17,16.64,2.1,0.0,0.0,0.76,966.9,12.85,6.81,0.87,2026-06-27,True
2025-11-04,966.9,14.27,1.37,6.97,0.0,2.26,0.0,0.0,2.86,970.45,15.41,6.62,3.29,2026-06-27,True
2025-11-05,970.45,9.41,0.89,6.34,0.0,2.32,0.0,0.0,0.83,971.27,10.16,6.02,0.95,2026-06-27,True
2025-11-06,971.27,8.76,1.02,7.29,0.0,2.31,0.0,0.0,2.76,968.69,9.47,6.93,3.18,2026-06-27,True
2025-11-07,968.69,8.33,1.25,8.92,0.0,2.6,0.0,0.0,0.78,965.97,8.99,10.17,0.89,2026-06-27,True
2025-11-08,965.97,8.34,1.11,5.21,0.0,2.4,0.0,0.0,0.91,966.89,9.0,4.95,1.04,2026-06-27,True
2025-11-09,966.89,8.5,1.08,6.63,0.0,2.32,0.0,0.0,1.12,966.4,9.18,6.3,1.28,2026-06-27,True
2025-11-10,966.4,11.62,1.11,6.36,0.0,2.24,0.0,0.0,0.68,969.84,12.55,6.04,0.78,2026-06-27,True
2025-11-11,969.84,12.68,1.34,5.7,0.0,2.46,0.0,0.0,2.67,973.03,13.69,5.42,3.07,2026-06-27,True
2025-11-12,973.03,10.37,1.48,6.38,0.0,2.18,0.0,0.0,0.84,975.48,11.2,6.06,0.97,2026-06-27,True
2025-11-13,975.48,9.28,1.4,7.27,0.0,2.0,0.0,0.0,2.45,974.44,10.02,6.9,2.82,2026-06-27,True
2025-11-14,974.44,10.67,1.38,10.84,0.0,2.04,0.0,0.0,0.9,972.72,11.53,12.36,1.03,2026-06-27,True
2025-11-15,972.72,8.75,0.55,6.22,0.0,2.27,32.0,0.0,0.81,940.71,9.45,5.91,0.93,2026-06-27,True
2025-11-16,940.71,9.8,0.6,5.86,0.0,2.19,0.0,0.0,0.36,942.7,10.58,5.57,0.41,2026-06-27,True
2025-11-17,942.7,10.92,0.87,6.35,15.41,2.17,0.0,0.0,0.81,929.75,11.8,6.04,0.93,2026-06-27,True
2025-11-18,929.75,10.55,0.81,6.73,0.0,2.53,0.0,0.0,2.84,929.01,11.4,6.39,3.27,2026-06-27,True
2025-11-19,929.01,10.37,1.11,6.42,0.0,2.19,0.0,0.0,0.71,931.16,11.2,6.1,0.82,2026-06-27,True
2025-11-20,931.16,7.81,1.48,7.64,0.0,1.6,0.0,0.0,2.92,928.29,8.43,7.26,3.36,2026-06-27,True
2025-11-21,928.29,10.23,1.32,8.62,0.0,1.91,0.0,0.0,0.56,928.75,11.04,9.83,0.64,2026-06-27,True
2025-11-22,928.75,10.32,0.93,6.21,0.0,2.09,0.0,0.0,0.78,930.92,11.14,5.9,0.9,2026-06-27,True
2025-11-23,930.92,8.09,1.0,6.66,0.0,2.93,0.0,0.0,1.31,929.12,8.74,6.32,1.5,2026-06-27,True
2025-11-24,929.12,14.44,0.7,7.16,0.0,2.38,0.0,0.0,1.02,933.71,15.59,6.8,1.17,2026-06-27,True
2025-11-25,933.71,12.59,1.08,6.41,0.0,1.93,0.0,0.0,2.79,936.25,13.59,6.09,3.21,2026-06-27,True
2025-11-26,936.25,8.29,1.34,6.99,0.0,1.99,0.0,0.0,0.9,936.0,8.95,6.64,1.04,2026-06-27,True
2025-11-27,936.0,9.62,0.76,5.69,0.0,2.25,0.0,0.0,2.91,935.52,10.38,5.4,3.35,2026-06-27,True
2025-11-28,935.52,7.79,1.22,10.78,0.0,2.27,0.0,0.0,1.18,930.29,8.41,12.29,1.36,2026-06-27,True
2025-11-29,930.29,8.54,1.43,5.42,0.0,2.35,0.0,0.0,0.89,931.6,9.22,5.15,1.02,2026-06-27,True
2025-11-30,931.6,10.42,0.69,6.15,0.0,2.57,0.0,0.0,0.69,933.3,11.25,5.84,0.79,2026-06-27,True
2025-12-01,933.3,10.8,1.22,8.03,16.52,2.49,0.0,0.0,0.93,917.35,11.66,7.63,1.07,2026-06-27,True
2025-12-02,917.35,11.96,1.09,6.17,0.0,2.29,0.0,0.0,2.72,919.22,12.92,5.87,3.13,2026-06-27,True
2025-12-03,919.22,9.98,1.0,6.98,0.0,2.26,0.0,0.0,1.39,919.57,10.77,6.63,1.59,2026-06-27,True
2025-12-04,919.57,9.67,1.1,4.69,0.0,2.29,0.0,0.0,2.65,920.72,10.45,4.46,3.04,2026-06-27,True
2025-12-05,920.72,10.34,1.22,10.29,0.0,2.16,0.0,0.0,1.09,918.74,11.17,11.73,1.26,2026-06-27,True
2025-12-06,918.74,11.36,1.57,6.58,0.0,2.07,0.0,0.0,0.85,922.16,12.26,6.25,0.98,2026-06-27,True
2025-12-07,922.16,8.6,1.23,6.33,0.0,1.98,0.0,0.0,0.88,922.79,9.29,6.01,1.02,2026-06-27,True
2025-12-08,922.79,11.02,1.39,6.47,0.0,1.79,0.0,0.0,0.59,926.35,11.9,6.15,0.67,2026-06-27,True
2025-12-09,926.35,10.62,0.88,6.26,0.0,2.45,0.0,0.0,2.71,926.42,11.47,5.95,3.12,2026-06-27,True
2025-12-10,926.42,9.13,1.04,5.36,0.0,2.15,0.0,0.0,0.73,928.35,9.86,5.09,0.84,2026-06-27,True
2025-12-11,928.35,8.73,1.64,6.39,0.0,2.17,0.0,0.0,3.0,927.16,9.42,6.07,3.45,2026-06-27,True
2025-12-12,927.16,9.87,1.03,11.3,0.0,2.33,0.0,0.0,1.03,923.39,10.66,12.88,1.18,2026-06-27,True
2025-12-13,923.39,8.75,1.01,5.79,0.0,2.44,0.0,0.0,0.96,923.97,9.45,5.5,1.1,2026-06-27,True
2025-12-14,923.97,11.02,1.25,5.93,0.0,2.87,0.0,0.0,0.69,926.76,11.9,5.63,0.8,2026-06-27,True
2025-12-15,926.76,10.76,1.05,5.77,17.19,2.36,32.0,0.0,1.03,880.23,11.62,5.48,1.18,2026-06-27,True
2025-12-16,880.23,11.18,1.18,7.62,0.0,2.74,0.0,0.0,2.9,879.33,12.07,7.24,3.34,2026-06-27,True
2025-12-17,879.33,9.48,1.07,7.05,0.0,2.18,0.0,0.0,0.63,880.03,10.24,6.7,0.72,2026-06-27,True
2025-12-18,880.03,7.69,0.97,6.33,0.0,2.34,0.0,0.0,2.82,877.2,8.31,6.01,3.24,2026-06-27,True
2025-12-19,877.2,8.26,1.19,9.19,0.0,2.26,0.0,0.0,0.8,874.4,8.92,10.48,0.92,2026-06-27,True
2025-12-20,874.4,9.74,1.41,6.3,0.0,1.82,0.0,0.0,0.96,876.47,10.52,5.98,1.11,2026-06-27,True
2025-12-21,876.47,9.83,1.0,7.59,0.0,2.2,0.0,0.0,1.03,876.48,10.61,7.21,1.18,2026-06-27,True
2025-12-22,876.48,13.11,1.34,6.83,0.0,2.85,0.0,0.0,0.88,880.37,14.16,6.49,1.02,2026-06-27,True
2025-12-23,880.37,12.62,1.01,6.59,0.0,2.37,0.0,0.0,3.28,881.77,13.63,6.26,3.77,2026-06-27,True
2025-12-24,881.77,10.8,0.94,6.6,0.0,2.25,0.0,0.0,0.76,883.9,11.67,6.27,0.88,2026-06-27,True
2025-12-25,883.9,8.4,1.05,5.3,0.0,2.2,0.0,0.0,2.68,883.17,9.08,5.04,3.09,2026-06-27,True
2025-12-26,883.17,9.37,1.38,9.85,0.0,2.0,0.0,0.0,1.17,880.91,10.12,11.22,1.34,2026-06-27,True
2025-12-27,880.91,8.93,1.29,7.64,0.0,2.47,0.0,0.0,1.06,879.97,9.65,7.26,1.21,2026-06-27,True
2025-12-28,879.97,8.45,0.9,5.44,0.0,2.57,0.0,0.0,1.06,880.25,9.12,5.17,1.22,2026-06-27,True
2025-12-29,880.25,12.09,1.32,6.67,17.19,2.09,0.0,0.0,0.97,866.75,13.06,6.33,1.11,2026-06-27,True
2025-12-30,866.75,11.25,1.01,6.11,0.0,2.12,0.0,0.0,2.57,868.21,12.15,5.8,2.96,2026-06-27,True
2025-12-31,868.21,10.72,1.05,8.08,0.0,2.3,0.0,0.0,0.71,868.9,11.58,7.68,0.81,2026-06-27,True
2026-01-01,868.9,9.48,1.0,6.69,0.0,2.62,0.0,0.0,2.93,867.15,10.24,6.36,3.37,2026-06-27,True
2026-01-02,867.15,10.01,1.25,11.71,0.0,2.44,0.0,0.0,0.96,863.3,10.81,13.35,1.11,2026-06-27,True
2026-01-03,863.3,10.99,0.89,7.29,0.0,2.3,0.0,0.0,0.96,864.63,11.87,6.93,1.11,2026-06-27,True
2026-01-04,864.63,10.72,1.07,5.34,0.0,2.33,0.0,0.0,0.77,867.99,11.58,5.07,0.88,2026-06-27,True
2026-01-05,867.99,12.88,1.49,6.36,0.0,2.49,0.0,0.0,0.84,872.67,13.92,6.04,0.97,2026-06-27,True
2026-01-06,872.67,10.49,1.26,7.66,0.0,2.28,0.0,0.0,2.78,871.71,11.33,7.28,3.19,2026-06-27,True
2026-01-07,871.71,10.82,1.13,7.47,0.0,2.1,0.0,0.0,0.88,873.21,11.69,7.09,1.01,2026-06-27,True
2026-01-08,873.21,9.41,1.3,6.57,0.0,2.41,0.0,0.0,2.62,872.32,10.16,6.24,3.02,2026-06-27,True
2026-01-09,872.32,9.63,0.42,10.29,0.0,2.61,0.0,0.0,0.89,868.59,10.4,11.73,1.02,2026-06-27,True
2026-01-10,868.59,9.29,1.18,6.1,0.0,2.56,0.0,0.0,0.5,869.9,10.03,5.8,0.57,2026-06-27,True
2026-01-11,869.9,9.19,1.39,6.02,0.0,2.42,0.0,0.0,0.77,871.27,9.92,5.72,0.89,2026-06-27,True
2026-01-12,871.27,12.55,1.53,4.68,16.57,2.46,0.0,0.0,0.88,860.76,13.56,4.44,1.02,2026-06-27,True
2026-01-13,860.76,9.85,0.91,6.9,0.0,2.09,0.0,0.0,2.63,859.9,10.63,6.56,3.03,2026-06-27,True
2026-01-14,859.9,8.66,0.91,7.41,0.0,2.3,0.0,0.0,1.25,858.51,9.35,7.04,1.44,2026-06-27,True
2026-01-15,858.51,10.97,0.77,4.8,0.0,2.12,32.0,0.0,3.01,828.32,11.85,4.56,3.46,2026-06-27,True
2026-01-16,828.32,10.76,0.68,9.52,0.0,2.22,0.0,0.0,0.75,827.26,11.62,10.86,0.86,2026-06-27,True
2026-01-17,827.26,10.05,1.56,6.79,0.0,2.42,0.0,0.0,0.93,828.72,10.85,6.45,1.07,2026-06-27,True
2026-01-18,828.72,11.1,1.1,7.08,0.0,2.46,0.0,0.0,0.83,830.56,11.99,6.72,0.95,2026-06-27,True
2026-01-19,830.56,11.87,0.91,6.96,0.0,2.11,0.0,0.0,0.92,833.35,12.82,6.61,1.05,2026-06-27,True
2026-01-20,833.35,12.72,1.0,6.67,0.0,2.63,0.0,0.0,2.46,835.32,13.74,6.33,2.83,2026-06-27,True
2026-01-21,835.32,8.86,0.76,7.33,0.0,2.65,0.0,0.0,0.7,834.26,9.57,6.96,0.8,2026-06-27,True
2026-01-22,834.26,9.43,1.41,6.09,0.0,2.43,0.0,0.0,2.52,834.06,10.19,5.78,2.9,2026-06-27,True
2026-01-23,834.06,9.16,1.09,10.03,0.0,2.7,0.0,0.0,0.78,830.8,9.89,11.43,0.9,2026-06-27,True
2026-01-24,830.8,10.47,0.85,7.06,0.0,2.15,0.0,0.0,0.65,832.25,11.3,6.71,0.75,2026-06-27,True
2026-01-25,832.25,9.29,1.25,6.05,0.0,2.4,0.0,0.0,0.96,833.38,10.03,5.75,1.11,2026-06-27,True
2026-01-26,833.38,11.51,0.84,7.05,15.92,2.36,0.0,0.0,1.16,819.24,12.43,6.7,1.33,2026-06-27,True
2026-01-27,819.24,11.42,1.29,5.93,0.0,2.12,0.0,0.0,2.57,821.34,12.33,5.64,2.95,2026-06-27,True
